Malzeme,Malzeme Açıklaması,Satınalma Açık.,Dönem Başı Miktar,Dönem Başı Tutar,Dönem Giriş Miktar,Dönem Giriş Tutar,Dönem Çıkış Miktar,Dönem Çıkış Tutar,Dönem Miktar,Dönem Tutar,Dönem Sonu Miktar,Dönem Sonu Tutar,Marka,depo
10Y0477,MY-1/2 AYAR VİDASI MAG,33001331,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0627,"FRY 1""TAMİR  TAKIMI",SİMÇELİK,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0672,Y-1/4 GÖZETLEME CAMI,MAG-10Y0344e transfer,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0694,MF 1/2 SAPLAMA,33001315,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0709,"Y 1""     AYAR VİDASI ORİNGİ",30001095,10,27.42,30,86.82,30,84.84,0,1.98,10,29.4,MAG,MERKEZ
10Y0739,FİLTRE 1/4 YAĞLAYICI KAVANOZLU,30001018,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0742,MR-1/2  0-10 BAR YAYI,33001332,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0772,F-1/2    MUSLUK,33001012,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0773,"FRY-1"" PANO BAĞLANTISI  MAG",33001139,7,86.45,21,273.72,21,267.48,0,6.24,7,92.69,MAG,MERKEZ
10Y0799,SV-1/4 ONARIMI,SV-1/4 ONARIMI,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0800,"Y- 1"" CONTA (29)","Y- 1"" CONTA (29)",0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0816,R 1/2  BASINÇ YAYI   (10 BAR),33001106,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0832,MR-1/2  DİYAFRAM KOMPLE,33001333,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0859,R 1/2 16 BAR YAYI,33001109,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0882,MF-1/2 O-RING    PARÇA NO:17,33001316,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0919,F-1/2    YEDEK FILTRE ELEMANI MAG (İPTAL),İPTAL,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y0975,M(FR)-1/2 GÖVDESİ,33001323,0,0,2,"2,380.81",2,"2,380.81",0,0,0,0,MAG,MERKEZ
10Y1198,"F-1/2""KAVANOZU(MUSLUKLU TİP) ve CONTASI","F-1/2""KAVANOZU ve CONTASI",0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y1240,F 1/2 ALÜMİNYUM PUL,33001142,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
10Y1268,KHS 100 HİD.SİLİNDİR REVİZYONU,MAG kodu,0,0,2,"21,868.92",2,"21,868.92",0,0,0,0,MAG,MERKEZ
10Z0574,ŞARTLANDIRICI YAĞI 1L  MAG,1900001,48,"7,507.66",532,"94,536.68",540,"94,275.31",-8,261.38,40,"7,769.03",MAG,MERKEZ
13A0003,SV-1/4-3/2-BH-24D PN.VALF MAG,2132014,0,0,2,"2,032.55",2,"2,032.55",0,0,0,0,MAG,MERKEZ
13A0004,SV-1/4-3/2-BH-110 PN.VALF MAG,2132017,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0005,SV-1/4-3/2-BH-220 PN.VALF MAG,2132018,5,"2,723.64",10,"12,195.30",15,"14,918.94",-5,"-2,723.64",0,0,MAG,MERKEZ
13A0007,SV-1/4-3/2-BY-24A PN.VALF MAG,2132023,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0008,SV-1/4-3/2-BY-24D PN.VALF MAG,2132024,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,MERKEZ
13A0009,SV-1/4-3/2-BY-110 PN.VALF MAG,2132027,0,-0.01,15,"14,919.45",15,"14,919.45",0,0,0,-0.01,MAG,MERKEZ
13A0010,SV-1/4-3/2-BY-220 PN.VALF MAG,2132028,0,0.01,19,"13,768.65",19,"13,768.65",0,0,0,0,MAG,MERKEZ
13A0012,SV-1/4-3/2-BY-A 24A PN.VALF MAG,2132092,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0014,SV-1/4-3/2-BY-A 110 PN.VALF MAG,2132094,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0015,SV-1/4-3/2-BY-A 220 PN.VALF MAG,2132095,0,0,8,"8,680.32",8,"8,680.32",0,0,0,0,MAG,MERKEZ
13A0016,SV-1/4-3/2-BY-Y 12D PN.VALF MAG,2132111,6,"3,853.58",15,"10,167.56",16,"10,578.04",-1,-410.49,5,"3,443.09",MAG,MERKEZ
13A0017,SV-1/4-3/2-BY-Y 24A PN.VALF MAG,2132112,8,"1,553.18",23,"4,709.45",24,"4,805.51",-1,-96.06,7,"1,457.12",MAG,MERKEZ
13A0018,SV-1/4-3/2-BY-Y 24VDC PN.VALF MAG,2132113,30,"21,914.21",481,"409,462.07",489,"410,149.33",-8,-687.26,22,"21,226.94",MAG,MERKEZ
13A0019,SV-1/4-3/2-BY-Y 110 PN.VALF MAG,2132114,5,"3,687.89",19,"16,993.21",20,"16,992.65",-1,0.56,4,"3,688.45",MAG,MERKEZ
13A0020,SV-1/4-3/2-BY-Y 220 PN.VALF MAG,2132115,38,"27,639.30",417,"343,467.49",449,"364,893.21",-32,"-21,425.72",6,"6,213.59",MAG,MERKEZ
13A0021,SV-1/4-3/2-BY-Y-A 12D PN.VALF MAG,2132151,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0022,SV-1/4-3/2-BY-Y-A 24A PN.VALF MAG,2132152,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0023,SV-1/4-3/2-BY-Y-A 24D PN.VALF MAG,2132153,25,"14,286.26",45,"30,399.59",65,"41,008.66",-20,"-10,609.07",5,"3,677.19",MAG,MERKEZ
13A0024,SV-1/4-3/2-BY-Y-A 110 PN.VALF MAG,2132154,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0025,SV-1/4-3/2-BY-Y-A 220 PN.VALF MAG,2132155,13,"6,608.85",65,"53,757.78",78,"60,366.61",-13,"-6,608.83",0,0.02,MAG,MERKEZ
13A0029,SV-1/4-3/2-BB-24D PN.VALF MAG,2232004,1,108.4,3,343.21,3,335.39,0,7.82,1,116.22,MAG,MERKEZ
13A0031,SV-1/4-3/2-BB-220 PN.VALF MAG,2232008,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0032,SV-1/4-3/2-BB-Y  12 VDC,2232121,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0034,SV-1/4-3/2-BB-Y  24 VDC,2232123,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A0036,SV-1/4-3/2-BB-Y 220 PN.VALF MAG,2232125,0,0,1,"1,386.98",1,"1,386.98",0,0,0,0,MAG,MERKEZ
13A1037,SV-1/4-3/2-BY-Y-A 24 VDC PLEYT TİP MAG,30002228,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A1047,SV-1/4-3/2-BY-Y 24D PN.VALF MAG KOMPLE,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A1107,BV-1/8  24 VDC MİNİ  8Lİ,30010022,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A1108,SV-1/4-3/2-BY-Y-A 220 VAC  PLEYT TİP,30002230,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A1135,SV-1/4-3/2-BB-Y 24D PİRİNÇ MANUEL KUM.,30002239,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A1289,"SV-1/4""- 3/2  BY-Y- A   220 V    YUNEL TİP",30002272,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A1487,SV-1/4-3/2-BH-Y 24 DC,2132163,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13A1717,BV 1/8 ÖZEL BOBİNSİZ  (EFE),30010003,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0062,SV-1/8-5/2-BY-12D PN.VALF MAG,2122022,6,"2,970.57",30,"21,977.26",30,"20,629.93",0,"1,347.32",6,"4,317.89",MAG,MERKEZ
13B0063,SV-1/8-5/2-BY-24A PN.VALF MAG,2122023,19,"13,337.29",55,"40,362.39",62,"44,642.48",-7,"-4,280.09",12,"9,057.19",MAG,MERKEZ
13B0064,SV-1/8-5/2-BY-24D PN.VALF MAG,2122024,70,"50,110.55",866,"724,615.46",883,"719,433.74",-17,"5,181.72",53,"55,292.28",MAG,MERKEZ
13B0065,SV-1/8-5/2-BY-110 PN.VALF MAG,2122027,6,"1,829.41",58,"43,209.09",54,"37,440.35",4,"5,768.74",10,"7,598.15",MAG,MERKEZ
13B0066,SV-1/8-5/2-BY-220 PN.VALF MAG,2122028,60,"38,418.80",126,"102,801.19",152,"109,297.81",-26,"-6,496.62",34,"31,922.19",MAG,MERKEZ
13B0068,SV-1/4-5/2-BH-24A PN.VALF MAG,2152013,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0069,SV-1/4-5/2-BH-24D PN.VALF MAG,2152014,0,0,6,"7,692.02",6,"7,692.02",0,0,0,0,MAG,MERKEZ
13B0070,SV-1/4-5/2-BH-110 PN.VALF MAG,2152017,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0071,SV-1/4-5/2-BH-220 PN.VALF MAG,2152018,0,0,7,"8,974.00",7,"8,974.00",0,0,0,0,MAG,MERKEZ
13B0073,SV-1/4-5/2-BY-24A PN.VALF MAG,2152023,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0074,SV-1/4-5/2-BY-24D PN.VALF MAG,2152024,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0075,SV-1/4-5/2-BY-110 PN.VALF MAG,2152027,11,"6,635.40",48,"43,202.07",48,"39,691.89",0,"3,510.18",11,"10,145.58",MAG,MERKEZ
13B0076,SV-1/4-5/2-BY-220 PN.VALF MAG,2152028,0,-0.01,6,"6,895.12",5,"5,734.75",1,"1,160.37",1,"1,160.36",MAG,MERKEZ
13B0079,SV-1/4-5/2-DB  24 VDC,2152034,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0081,SV-1/4-5/2-DB 220 VAC MAG,2152038,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0082,SV-1/4-5/2-BY-Y 12D PN.VALF MAG,2152111,10,"4,105.25",22,"9,533.28",26,"10,996.89",-4,"-1,463.60",6,"2,641.65",MAG,MERKEZ
13B0083,SV-1/4-5/2-BY-Y 24A PN.VALF MAG,2152112,11,"6,699.63",34,"27,024.20",39,"28,658.84",-5,"-1,634.64",6,"5,064.99",MAG,MERKEZ
13B0084,SV-1/4-5/2-BY-Y 24D PN.VALF MAG,2152113,79,"68,695.72","1,800.00","1,588,058.73","1,802.00","1,557,833.19",-2,"30,225.53",77,"98,921.25",MAG,MERKEZ
13B0085,SV-1/4-5/2-BY-Y 110 PN.VALF MAG,2152114,5,"2,440.82",34,"31,297.57",34,"28,863.41",0,"2,434.16",5,"4,874.98",MAG,MERKEZ
13B0086,SV-1/4-5/2-BY-Y 220 PN.VALF MAG,2152115,89,"67,759.98","1,207.00","1,054,438.57","1,239.00","1,063,087.56",-32,"-8,648.99",57,"59,110.99",MAG,MERKEZ
13B0091,SV-1/4-5/2-BYP-220 PN.VALF MAG,2152145,4,48.53,12,153.65,12,150.15,0,3.5,4,52.04,MAG,MERKEZ
13B0094,SV-1/4-5/2-BH-Y  24 VDC,2152153,0,0,13,"13,210.16",13,"13,210.16",0,0,0,0,MAG,MERKEZ
13B0096,SV-1/4-5/2-BH-Y 220 VAC,2152155,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0099,NMSV-1/4-5/2-BY-Y 24 DC NAMUR VALF MAG,2152203,32,"29,107.67",215,"222,317.25",233,"231,636.80",-18,"-9,319.54",14,"19,788.13",MAG,MERKEZ
13B0100,NMSV-1/4-5/2-BY-Y 110 AC NAMUR VALF  MAG,2152204,0,0,4,"3,508.43",4,"3,508.43",0,0,0,0,MAG,MERKEZ
13B0101,NMSV-1/4-5/2-BY-Y 220 AC NAMUR VALF MAG,2152205,12,"10,703.64",87,"88,091.25",87,"84,544.02",0,"3,547.23",12,"14,250.87",MAG,MERKEZ
13B0102,SV-1/8-5/2-BB-12D PN.VALF MAG,2222002,23,"5,185.70",69,"16,475.74",69,"16,099.83",0,375.91,23,"5,561.61",MAG,MERKEZ
13B0103,SV-1/8-5/2-BB-24A PN.VALF MAG,2222003,9,"7,611.97",62,"65,609.14",58,"59,168.12",4,"6,441.02",13,"14,053.00",MAG,MERKEZ
13B0104,SV-1/8-5/2-BB-24D PN.VALF MAG,2222004,13,"13,373.99",88,"105,816.17",90,"105,192.21",-2,623.96,11,"13,997.95",MAG,MERKEZ
13B0105,SV-1/8-5/2-BB-110 PN.VALF MAG,2222007,8,974.75,18,"2,326.49",20,"2,517.07",-2,-190.58,6,784.17,MAG,MERKEZ
13B0106,SV-1/8-5/2-BB 220 PN.VALF MAG,2222008,18,"9,765.02",52,"29,913.44",53,"29,786.08",-1,127.37,17,"9,892.38",MAG,MERKEZ
13B0108,SV-1/4-5/2-BB-24A PN.VALF MAG,2252003,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0109,SV-1/4-5/2-BB-24D PN.VALF MAG,2252004,1,"1,025.62",3,"3,247.35",3,"3,173.32",0,74.03,1,"1,099.65",MAG,MERKEZ
13B0110,SV-1/4-5/2-BB-110 PN.VALF MAG,2252007,10,"2,795.94",45,"60,792.53",45,"51,555.99",0,"9,236.54",10,"12,032.48",MAG,MERKEZ
13B0111,SV-1/4-5/2-BB-220 PN.VALF MAG,2252008,0,0.01,0,0,0,0,0,0,0,0.01,MAG,MERKEZ
13B0112,SV-1/4-5/2-BB-Y 12D PN.VALF MAG,2252121,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0113,SV-1/4-5/2-BB-Y 24A PN.VALF MAG,2252122,3,"1,855.29",9,"5,874.11",9,"5,740.21",0,133.9,3,"1,989.19",MAG,MERKEZ
13B0114,SV-1/4-5/2-BB-Y 24D PN.VALF MAG,2252123,14,"17,210.28",216,"303,477.20",211,"289,619.16",5,"13,858.03",19,"31,068.31",MAG,MERKEZ
13B0115,SV-1/4-5/2-BB-Y 110 PN.VALF MAG,2252124,4,"2,693.61",16,"19,605.90",18,"19,787.54",-2,-181.64,2,"2,511.97",MAG,MERKEZ
13B0116,SV-1/4-5/2-BB-Y 220 PN.VALF MAG,2252125,20,"19,225.02",173,"240,629.97",184,"244,980.04",-11,"-4,350.06",9,"14,874.96",MAG,MERKEZ
13B0117,NMSV-1/4-5/2-BB-Y 24 DC  NAMUR VALF  MAG,2252203,9,"6,864.34",22,"28,810.97",31,"35,675.32",-9,"-6,864.34",0,0,MAG,MERKEZ
13B0118,NMSV-1/4-5/2-BB-Y 220 AC  NAMUR VALF  MAG,2252205,12,"5,414.59",35,"16,702.60",37,"17,278.20",-2,-575.61,10,"4,838.98",MAG,MERKEZ
13B0119,SV-1/2-5/2-BH 110 MAG,2451017,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0121,SV-1/2-5/2-BY-12D PN.VALF MAG,2451022,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0122,SV-1/2-5/2 BY 24A PN.VALF MAG,2451023,3,"2,853.03",21,"38,797.12",22,"37,773.77",-1,"1,023.35",2,"3,876.38",MAG,MERKEZ
13B0123,SV-1/2-5/2-BY-24D PN.VALF MAG,2451024,29,"46,531.60",157,"294,684.93",174,"315,283.48",-17,"-20,598.55",12,"25,933.05",MAG,MERKEZ
13B0124,SV-1/2-5/2-BY-110 PN.VALF MAG,2451027,0,0,22,"41,190.94",19,"35,224.12",3,"5,966.81",3,"5,966.81",MAG,MERKEZ
13B0125,SV-1/2-5/2-BY-220 PN.VALF MAG        46115923,2451028,11,"17,150.06",278,"509,968.23",270,"490,607.92",8,"19,360.31",19,"36,510.38",MAG,MERKEZ
13B0127,SV-1/2-5/2-BB-24A PN.VALF MAG,2452003,3,"3,395.39",9,"10,750.33",9,"10,505.27",0,245.06,3,"3,640.45",MAG,MERKEZ
13B0128,SV-1/2-5/2-BB-24D PN.VALF MAG,2452004,13,"28,249.54",83,"211,551.59",88,"216,445.69",-5,"-4,894.09",8,"23,355.44",MAG,MERKEZ
13B0129,SV-1/2-5/2-BB-110 PN.VALF MAG,2452007,2,"3,149.49",13,"29,517.78",13,"27,527.09",0,"1,990.69",2,"5,140.17",MAG,MERKEZ
13B0130,SV-1/2-5/2-BB-220 PN.VALF MAG,2452008,9,"17,722.00",48,"111,762.62",49,"109,526.92",-1,"2,235.70",8,"19,957.70",MAG,MERKEZ
13B0657,SV 1/8-5/2 BY 24 DC LED'Lİ PN.VALF MAG,30002562 KALESERAMİK,0,0,30,"26,519.22",30,"26,519.22",0,0,0,0,MAG,MERKEZ
13B0684,NMSV-1/4-5/2-BB-Y 110 AC  NAMUR VALF  MAG,2252204,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0714,NMSV-1/4-5/2-BY 24DC  PN.VALF MAG,30002560,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0769,SV 1/4-5/2-B-B-Y 24VDC EGZOSTDAN PİLOT,30002223,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0771,SV-1/8-5/2 BY BOBİNSİZ,30002564,3,816.37,47,"46,142.04",50,"46,958.41",-3,-816.37,0,0,MAG,MERKEZ
13B0869,SV-1/4-5/2-BYY 24 DC EXPROOF PN.VALF MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0870,NMSV-1/4-5/2-BB-Y 220 VAC MAG,İPTAL,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B0918,VENTİL    MAG,VENTİL    MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B1054,SV 1/4-5/2 BB-Y 24 DC LED'Lİ PN.VALF MAG 40023524,MAG,0,0,20,"25,200.00",20,"25,200.00",0,0,0,0,MAG,MERKEZ
13B1080,NMSV-1/4-5/2-BY-Y 24DC  VİTON PN.VALF,30002523,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B1172,SV 1/4-5/2 BY-Y 24 DC LED'Lİ PN.VALF MAG 40023619,30002565,0,0,54,"50,829.19",54,"50,829.19",0,0,0,0,MAG,MERKEZ
13B1174,SV-1/4-5/2-BY-Y 24AC PİRİNÇ MAN.VİDA.MAG,30002264-KALESERAMİK,0,0,40,"34,849.20",40,"34,849.20",0,0,0,0,MAG,MERKEZ
13B1236,SV 1/2-5/2-BY 24 V DC-.IŞIKLI SOKETLİ,30002250-POLYTEK,0,-0.02,0,0,0,0,0,0,0,-0.02,MAG,MERKEZ
13B1253,SV 1/4-5/2 BY 24 DC LED'Lİ PN.VALF MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B1503,SV 1/2-5/2-BY 24 V AC-.IŞIKLI SOKETLİ,POLYTEK,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B1504,SV 1/2-5/2-BY 220 V AC-.IŞIKLI SOKETLİ,POLYTEK,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B1544,SV1/2-5/2-BY 24VDC-PİRİNÇ MAND.IŞIKLI S,30002303-POLYTEK,0,0,22,"40,685.41",20,"36,465.47",2,"4,219.94",2,"4,219.95",MAG,MERKEZ
13B1589,SV-1/4-5/2-BY-Y 24D ATEX BOBİNLİ,SV-1/4-5/2-BY-Y 24D ATEX BOBİNLİ,0,0,1,"1,969.24",1,"1,969.24",0,0,0,0,MAG,MERKEZ
13B1591,SV-1/8-5/2 BY 24V DC SOKETSİZ,30002906,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B1609,SVE-1/8-5/2-BB PN.VALF GÖVDE MAG,SVE-1/8-5/2-BB PN.VALF GÖVDE MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B1662,SV-1/8-5/2-BY-12D PN.VALF (SOKETSİZ) MAG,30002561,0,0,100,"75,350.00",100,"75,350.00",0,0,0,0,MAG,MERKEZ
13B1663,SV 1/2-5/2-BY 24 V AC-.SOKETSİZ,30002572-POLYTEK,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13B1770,SV-1/2-5/2-BY GÖVDESİ,SV-1/2-5/2-BY GÖVDESİ,0,0,3,"4,874.68",3,"4,874.68",0,0,0,0,MAG,MERKEZ
13B1775,SV1/4-5/2-BB-Y 220V-PİRİNÇ MANDALLI,ÖZBİL UN,0,0,2,"3,057.92",2,"3,057.92",0,0,0,0,MAG,MERKEZ
13C0220,SV-1/4-5/3-BB-24D PN.VALF MAG,2253004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C0223,SV-1/4-5/3 BB-Y 12D PN.VALF MAG,2253012,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C0224,SV-1/4-5/3 BB-Y 24A PN.VALF MAG,2253013,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,MERKEZ
13C0225,SV-1/4-5/3 BB-Y PN.VALF MAG,2253014,13,"27,580.70",218,"416,673.99",226,"427,996.63",-8,"-11,322.64",5,"16,258.06",MAG,MERKEZ
13C0226,SV-1/4-5/3-BB-Y 110 PN.VALF MAG,2253017,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C0227,SV-1/4-5/3-BB-Y 220 PN.VALF MAG,2253018,9,"15,318.03",41,"81,772.39",40,"76,673.81",1,"5,098.58",10,"20,416.61",MAG,MERKEZ
13C0722,SV 1/4-5/3 BB-Y 24VDC EKSOZDAN PİLOT,30002217,0,0,3,"7,062.00",3,"7,062.00",0,0,0,0,MAG,MERKEZ
13C0971,SV 1/4-5/3 BB-YEP 220 V EKSOZDAN PİLOTLU,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C1008,SV 1/4-5/3 BB-Y 220V EKSOZDAN PİLOT,30002219,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C1071,SV-1/4-5/3-BB-Y-E 24D PN.VALF MAG,2253034,5,"5,508.05",21,"39,423.37",25,"42,404.65",-4,"-2,981.28",1,"2,526.77",MAG,MERKEZ
13C1073,SV-1/4-5/3-BB-Y-E 110 AC  PN.VALF MAG,2253037,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C1204,SV 1/8-5/3 BB 24  VAC  KM   MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C1205,SV 1/8-5/3 BB 24  VDC  KM   MAG,2253114,0,0.01,0,0,0,0,0,0,0,0.01,MAG,MERKEZ
13C1206,SV 1/8-5/3 BB 110 VAC  KM   MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C1322,NMSV-1/4-5/3-BB-Y 24 VDC MAG,2253042,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C1350,SV-1/4-5/3-BB-Y-A 12D PN.VALF MAG,2253022,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C1351,SV-1/4-5/3-BB-Y-E 220 PN.VALF MAG,2253038,0,0,3,"3,487.88",2,"2,306.76",1,"1,181.12",1,"1,181.12",MAG,MERKEZ
13C1534,NMSV-1/4-5/3-BB-Y 220V MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13C1560,NMSV-1/4-5/3-HH NAMUR  PN.VALF MAG,30002283,1,699.92,2,"1,465.62",3,"2,165.53",-1,-699.91,0,0.01,MAG,MERKEZ
1.30E+258,BV-1/8- 12DC VALF MAG,10001002,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+259,BV-1/8- 24AC VALF MAG,10001003,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+260,BV-1/8- 24DC VALF MAG,10001004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+261,BV-1/8-110AC VALF MAG,10001007,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+262,BV-1/8-220AC VALF MAG,10001008,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,MERKEZ
1.30E+273,BV 1/4  12 DC MAG,10002002,21,"9,445.04",61,"21,247.44",80,"30,174.11",-19,"-8,926.67",2,518.37,MAG,MERKEZ
1.30E+274,BV 1/4   24 AC MAG,10002003,11,"5,229.03",25,"12,524.70",32,"15,708.52",-7,"-3,183.82",4,"2,045.21",MAG,MERKEZ
1.30E+275,BV 1/4   24 DC MAG,10002004,21,"10,365.16",327,"184,229.79",333,"186,220.69",-6,"-1,990.91",15,"8,374.25",MAG,MERKEZ
1.30E+276,BV 1/4 110 AC MAG,10002007,10,"4,915.00",30,"15,561.64",30,"15,206.90",0,354.74,10,"5,269.74",MAG,MERKEZ
1.30E+277,BV 1/4 220 AC MAG,10002008,21,"7,861.62",62,"30,894.80",68,"29,034.60",-6,"1,860.20",15,"9,721.83",MAG,MERKEZ
1.30E+278,BV 1/4  12 DC  2Lİ,10002012,0,0,2,525.93,2,525.93,0,0,0,0,MAG,MERKEZ
1.30E+279,BV-1/4  24 VAC  2Lİ,10002013,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+280,BV 1/4  24 DC  2Lİ,10002014,8,"8,070.70",52,"59,001.06",50,"53,482.41",2,"5,518.65",10,"13,589.35",MAG,MERKEZ
1.30E+282,BV 1/4 220 AC  2Lİ,10002018,1,143.86,3,455.51,3,445.13,0,10.38,1,154.25,MAG,MERKEZ
1.30E+283,BV-1/4  12 VDC  3LÜ,10002022,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+284,BV-1/4  24 AC  3LÜ,10002023,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+285,BV-1/4  24 DC  3LÜ,10002024,0,0,3,"3,716.11",3,"3,716.11",0,0,0,0,MAG,MERKEZ
1.30E+286,BV-1/4 110 AC  3LÜ,10002027,1,95.34,3,301.86,3,294.98,0,6.88,1,102.22,MAG,MERKEZ
1.30E+287,BV-1/4 220 VAC  3LÜ,10002028,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+288,BV-1/4  12 VDC  4LÜ,10002032,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+290,BV-1/4  24 VDC  4LÜ,10002034,0,-0.01,12,"19,284.94",10,"15,713.62",2,"3,571.32",2,"3,571.31",MAG,MERKEZ
1.30E+295,BV-1/4  24 VDC  5Lİ,10002044,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+298,BV-1/4  12 VDC  6LI,10002052,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
1.30E+300,BV-1/4  24 VDC  6LI,10002054,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13E0308,BV-1/4  24 VAC  8LI,10002073,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
13E0313,BV-1/8  12DC  MAG MİNİ,10006002,1,311.18,151,"63,507.43",136,"56,466.01",15,"7,041.42",16,"7,352.60",MAG,MERKEZ
13E0314,BV-1/8  24AC MAG MİNİ,10006003,7,"1,108.68",40,"18,649.98",37,"14,959.02",3,"3,690.97",10,"4,799.65",MAG,MERKEZ
13E0315,BV-1/8 MAG MİNİ,10006004,17,"5,467.68","4,411.00","1,620,656.59","4,406.00","1,617,012.70",5,"3,643.89",22,"9,111.57",MAG,MERKEZ
