Firma,Belge Tipi,Belge Numarası,KalemNo,Belge Tarihi,İş Alanı,Müşteri,Müşteri Adı,M.Grp,Ülke,Malzeme,Malzeme Adı,Malzeme Satınalma Açıklaması,Miktar,Miktar Br.,Marka,Malzeme Tipi,Mlz.Grb.,Satış Departmanı,Ciro Tutarı,Net Ciro,Stok Fiyatı,Ek Maliyetler,İndirim/Artırım, Fiyat Farkı,İade Stok Fiyatı,Değer İade,Miktar İade,Kar-Zarar,P. Br.,Seçenek Açıklaması,Tesis,Oran%
01,F1,00456217,10,23.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0297,ANS  50* 100 PN.SİLİNDİR MAG,04105004,5.000,AD,MAG,PSS,PSSF,RGR,"9,033.30","6,323.31","5,419.98",0.00,"-2,709.99",0.00,0.00,0.00,0.00,903.33,TL,,99,16.67
01,F1,00443384,10,01.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0300,ANS  50* 200 PN.SİLİNDİR MAG,04105007,5.000,AD,MAG,PSS,PSSF,RGR,"9,137.50","6,396.25","2,689.28",0.00,"-2,741.25",0.00,0.00,0.00,0.00,"3,706.97",TL,,99,137.84
01,F1,00448338,10,01.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0300,ANS  50* 200 PN.SİLİNDİR MAG,04105007,2.000,AD,MAG,PSS,PSSF,MKN,"4,386.00","3,070.20","2,631.60",0.00,"-1,315.80",0.00,0.00,0.00,0.00,438.60,TL,,99,16.67
01,F1,00452122,20,23.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0300,ANS  50* 200 PN.SİLİNDİR MAG,04105007,10.000,AD,MAG,PSS,PSSF,RGR,"21,930.00","15,351.00","13,158.00",0.00,"-6,579.00",0.00,0.00,0.00,0.00,"2,193.00",TL,,99,16.67
01,F1,00461950,10,30.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0300,ANS  50* 200 PN.SİLİNDİR MAG,04105007,1.000,AD,MAG,PSS,PSSF,RGR,"2,193.00","1,535.10",556.26,0.00,-657.90,0.00,0.00,0.00,0.00,978.84,TL,,99,175.97
01,F1,00462111,10,02.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0300,ANS  50* 200 PN.SİLİNDİR MAG,04105007,3.000,AD,MAG,PSS,PSSF,RGR,"6,579.00","4,605.30","3,947.40",0.00,"-1,973.70",0.00,0.00,0.00,0.00,657.90,TL,,99,16.67
01,F1,00462350,10,04.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0300,ANS  50* 200 PN.SİLİNDİR MAG,04105007,1.000,AD,MAG,PSS,PSSF,RGR,"2,193.00","1,535.10",570.01,0.00,-657.90,0.00,0.00,0.00,0.00,965.09,TL,,99,169.31
01,F1,00444501,10,15.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0303,ANS  50* 400 PN.SİLİNDİR MAG,04105010,50.000,AD,MAG,PSS,PSSF,RGR,"123,570.50","86,499.35","74,142.00",0.00,"-37,071.15",0.00,0.00,0.00,0.00,"12,357.35",TL,,99,16.67
01,F1,00446568,60,11.03.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0303,ANS  50* 400 PN.SİLİNDİR MAG,04105010,40.000,AD,MAG,PSS,PSSF,MKN,"98,856.40","69,199.48","59,313.60",0.00,"-29,656.92",0.00,0.00,0.00,0.00,"9,885.88",TL,,99,16.67
01,F1,00461305,10,23.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0303,ANS  50* 400 PN.SİLİNDİR MAG,04105010,50.000,AD,MAG,PSS,PSSF,MKN,"148,284.00","103,798.80","88,970.40",0.00,"-44,485.20",0.00,0.00,0.00,0.00,"14,828.40",TL,,99,16.67
01,F1,00461681,20,26.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0303,ANS  50* 400 PN.SİLİNDİR MAG,04105010,30.000,AD,MAG,PSS,PSSF,MKN,"88,970.40","62,279.28","53,382.24",0.00,"-26,691.12",0.00,0.00,0.00,0.00,"8,897.04",TL,,99,16.67
01,F1,00458489,10,16.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0306,ANS  63*  50 PN.SİLİNDİR MAG,04107002,2.000,AD,MAG,PSS,PSSF,RGR,"4,184.62","2,929.23","1,513.18",0.00,"-1,255.39",0.00,0.00,0.00,0.00,"1,416.05",TL,,99,93.58
01,F1,00441172,10,05.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0308,ANS  63* 100 PN.SİLİNDİR MAG,04107004,15.000,AD,MAG,PSS,PSSF,MKN,"29,274.15","20,491.90","17,564.70",0.00,"-8,782.25",0.00,0.00,0.00,0.00,"2,927.20",TL,,99,16.67
01,F1,00448450,10,02.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0308,ANS  63* 100 PN.SİLİNDİR MAG,04107004,4.000,AD,MAG,PSS,PSSF,MKN,"9,367.76","6,557.43","4,683.89",0.00,"-2,810.33",0.00,0.00,0.00,0.00,"1,873.54",TL,,99,40.00
01,F1,00448565,10,03.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0308,ANS  63* 100 PN.SİLİNDİR MAG,04107004,4.000,AD,MAG,PSS,PSSF,MKN,"9,367.76","6,557.43","5,620.66",0.00,"-2,810.33",0.00,0.00,0.00,0.00,936.77,TL,,99,16.67
01,F1,00452208,140,24.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0308,ANS  63* 100 PN.SİLİNDİR MAG,04107004,1.000,AD,MAG,PSS,PSSF,MKN,"2,341.94","1,639.36","1,405.16",0.00,-702.58,0.00,0.00,0.00,0.00,234.20,TL,,99,16.67
01,F1,00455159,10,09.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0308,ANS  63* 100 PN.SİLİNDİR MAG,04107004,10.000,AD,MAG,PSS,PSSF,RGR,"23,419.40","16,393.58","14,051.64",0.00,"-7,025.82",0.00,0.00,0.00,0.00,"2,341.94",TL,,99,16.67
01,F1,00448949,20,15.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0311,ANS  63* 200 PN.SİLİNDİR MAG,04107007,2.000,AD,MAG,PSS,PSSF,MKN,"5,682.32","3,977.62","3,409.38",0.00,"-1,704.70",0.00,0.00,0.00,0.00,568.24,TL,,99,16.67
01,F1,00458734,10,21.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0312,ANS  63* 250 PN.SİLİNDİR MAG,04107008,7.000,AD,MAG,PSS,PSSF,RGR,"21,635.46","15,144.82","12,981.28",0.00,"-6,490.64",0.00,0.00,0.00,0.00,"2,163.54",TL,,99,16.67
01,F1,00452660,10,30.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0314,ANS  63* 400 PN.SİLİNDİR MAG,04107010,2.000,AD,MAG,PSS,PSSF,RGR,"7,679.32","5,375.52","4,607.59",0.00,"-2,303.80",0.00,0.00,0.00,0.00,767.93,TL,,99,16.67
01,F1,00458734,20,21.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F0335,ANS 100* 300 PN.SİLİNDİR MAG,04111009,1.000,AD,MAG,PSS,PSSF,RGR,"6,206.22","4,344.35","3,723.73",0.00,"-1,861.87",0.00,0.00,0.00,0.00,620.62,TL,,99,16.67
01,F1,00445156,10,22.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F1426,ANS  40* 30 PN.SİLİNDİR MAG,04841003,2.000,AD,MAG,PSS,PSSF,RGR,"2,580.82","1,806.57","1,548.49",0.00,-774.25,0.00,0.00,0.00,0.00,258.08,TL,,99,16.67
01,F1,00445156,20,22.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F1498,ANS  40* 40 PN.SİLİNDİR MAG,04841005,2.000,AD,MAG,PSS,PSSF,RGR,"2,580.82","1,806.57","1,548.49",0.00,-774.25,0.00,0.00,0.00,0.00,258.08,TL,,99,16.67
01,F1,00456942,30,31.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F2001,ANS  50* 140 PN.SİLİNDİR MAG,04842031,2.000,AD,MAG,PSS,PSSF,RGR,"4,688.46","3,281.92","2,813.08",0.00,"-1,406.54",0.00,0.00,0.00,0.00,468.84,TL,,99,16.67
01,F1,00459461,30,02.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17F2090,ANS  50* 180 PN.SİLİNDİR MAG,04842073,5.000,AD,MAG,PSS,PSSF,RGR,"12,609.75","8,826.82","7,565.85",0.00,"-3,782.93",0.00,0.00,0.00,0.00,"1,260.97",TL,,99,16.67
01,F1,00448339,30,01.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17G1189,ANSY  50*  75 PN.SİLİNDİR MAG,04852046,2.000,AD,MAG,PSS,PSSG,RGR,"4,815.06","3,370.54","2,889.04",0.00,"-1,444.52",0.00,0.00,0.00,0.00,481.50,TL,,99,16.67
01,F1,00442604,10,23.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17G3202,ANSY 80*250 K-56 KEÇELİ MAG SİLİNDİR,04854041,10.000,AD,MAG,PSS,PSSG,MKN,"36,341.90","25,439.33","22,938.30",0.00,"-10,902.57",0.00,0.00,0.00,0.00,"2,501.03",TL,,99,10.90
01,F1,00466610,10,29.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17H0434,MNS  20*  50 MİNİ SİLİNDİR MAG,04066103,3.000,AD,MAG,PSS,PSSH,RGR,"4,252.26","2,976.58",164.83,0.00,"-1,275.68",0.00,0.00,0.00,0.00,"2,811.75",TL,,99,"1,705.85"
01,F1,00467269,10,06.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17H0434,MNS  20*  50 MİNİ SİLİNDİR MAG,04066103,5.000,AD,MAG,PSS,PSSH,RGR,"7,087.10","4,960.97","4,252.26",0.00,"-2,126.13",0.00,0.00,0.00,0.00,708.71,TL,,99,16.67
01,F1,00448948,10,15.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17H0443,MNS  25*  50 PN.SİLİNDİR MAG,04066153,6.000,AD,MAG,PSS,PSSH,MKN,"9,206.04","6,444.23","5,523.63",0.00,"-2,761.81",0.00,0.00,0.00,0.00,920.60,TL,,99,16.67
01,F1,00448948,50,15.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17H0445,MNS  25* 100 PN SİLİNDİR MAG,04066155,3.000,AD,MAG,PSS,PSSH,MKN,"4,907.01","3,434.91","2,524.28",0.00,"-1,472.10",0.00,0.00,0.00,0.00,910.63,TL,,99,36.07
01,F1,00465077,10,11.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0525,MNSY  16*  50  MİNİ SİLİNDİR MAG,04066203,3.000,AD,MAG,PSS,PSSJ,MKN,"5,501.13","3,850.79",592.71,0.00,"-1,650.34",0.00,0.00,0.00,0.00,"3,258.08",TL,,99,549.69
01,F1,00443892,10,07.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0527,MNSY  16-100  MİNİ SİLİNDİR MAG,04066205,2.000,AD,MAG,PSS,PSSJ,RGR,"3,201.54","2,241.08",726.54,0.00,-960.46,0.00,0.00,0.00,0.00,"1,514.54",TL,,99,208.46
01,F1,00458319,10,15.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0527,MNSY  16-100  MİNİ SİLİNDİR MAG,04066205,2.000,AD,MAG,PSS,PSSJ,RGR,"3,841.88","2,689.32",751.40,0.00,"-1,152.56",0.00,0.00,0.00,0.00,"1,937.92",TL,,99,257.91
01,F1,00464965,10,08.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0529,MNSY  16*160  MİNİ SİLİNDİR MAG,04066207,2.000,AD,MAG,PSS,PSSJ,MKN,"4,051.10","2,835.77",833.04,0.00,"-1,215.33",0.00,0.00,0.00,0.00,"2,002.73",TL,,99,240.41
01,F1,00466895,30,03.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0533,MNSY  20* 40  MİNİ SİLİNDİR MAG,04066302,2.000,AD,MAG,PSS,PSSJ,RGR,"3,866.54","2,706.58",737.72,0.00,"-1,159.96",0.00,0.00,0.00,0.00,"1,968.86",TL,,99,266.88
01,F1,00459462,10,02.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0542,MNSY  25* 40  MİNİ SİLİNDİR MAG,04066402,6.000,AD,MAG,PSS,PSSJ,RGR,"12,175.68","8,522.98","6,437.24",0.00,"-3,652.70",0.00,0.00,0.00,0.00,"2,085.74",TL,,99,32.40
01,F1,00444229,20,12.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0543,MNSY  25* 50  MİNİ SİLİNDİR MAG,04066403,5.000,AD,MAG,PSS,PSSJ,RGR,"8,539.75","5,977.82","3,652.93",0.00,"-2,561.93",0.00,0.00,0.00,0.00,"2,324.89",TL,,99,63.64
01,F1,00454212,20,26.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0543,MNSY  25* 50  MİNİ SİLİNDİR MAG,04066403,2.000,AD,MAG,PSS,PSSJ,MKN,"4,099.10","2,869.37","2,459.46",0.00,"-1,229.73",0.00,0.00,0.00,0.00,409.91,TL,,99,16.67
01,F1,00455038,30,05.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0544,MNSY  25* 80  MİNİ SİLİNDİR MAG,04066404,5.000,AD,MAG,PSS,PSSJ,MKN,"10,552.70","7,386.89","2,318.37",0.00,"-3,165.81",0.00,0.00,0.00,0.00,"5,068.52",TL,,99,218.62
01,F1,00464206,10,30.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0544,MNSY  25* 80  MİNİ SİLİNDİR MAG,04066404,3.000,AD,MAG,PSS,PSSJ,RGR,"6,331.62","4,432.13","1,425.41",0.00,"-1,899.49",0.00,0.00,0.00,0.00,"3,006.72",TL,,99,210.94
01,F1,00445511,10,26.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0545,MNSY  25*100  MİNİ SİLİNDİR MAG,04066405,2.000,AD,MAG,PSS,PSSJ,RGR,"3,584.76","2,509.33","2,048.63",0.00,"-1,075.43",0.00,0.00,0.00,0.00,460.70,TL,,99,22.49
01,F1,00449476,30,20.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0545,MNSY  25*100  MİNİ SİLİNDİR MAG,04066405,2.000,AD,MAG,PSS,PSSJ,RGR,"4,301.68","3,011.18","2,547.73",0.00,"-1,290.50",0.00,0.00,0.00,0.00,463.45,TL,,99,18.19
01,F1,00467657,20,12.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0545,MNSY  25*100  MİNİ SİLİNDİR MAG,04066405,1.000,AD,MAG,PSS,PSSJ,MKN,"2,753.08","1,927.16","1,337.21",0.00,-825.92,0.00,0.00,0.00,0.00,589.95,TL,,99,44.12
01,F1,00449450,10,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0547,MNSY  25*160  MİNİ SİLİNDİR MAG,04066407,3.000,AD,MAG,PSS,PSSJ,MKN,"6,818.55","4,772.98","2,689.90",0.00,"-2,045.57",0.00,0.00,0.00,0.00,"2,083.08",TL,,99,77.44
01,F1,00446372,10,07.03.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0548,MNSY  25*200  MİNİ SİLİNDİR MAG,04066408,2.000,AD,MAG,PSS,PSSJ,MKN,"4,707.36","3,295.15",999.03,0.00,"-1,412.21",0.00,0.00,0.00,0.00,"2,296.12",TL,,99,229.83
01,F1,00466240,10,26.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J0548,MNSY  25*200  MİNİ SİLİNDİR MAG,04066408,2.000,AD,MAG,PSS,PSSJ,RGR,"4,707.36","3,295.15","2,993.25",0.00,"-1,412.21",0.00,0.00,0.00,0.00,301.90,TL,,99,10.09
01,F1,00450546,10,06.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J1327,MNSY  25*250  MİNİ SİLİNDİR MAG,04066409,5.000,AD,MAG,PSS,PSSJ,MKN,"12,272.75","8,590.92","4,111.43",0.00,"-3,681.83",0.00,0.00,0.00,0.00,"4,479.49",TL,,99,108.95
01,F1,00455038,10,05.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17J1327,MNSY  25*250  MİNİ SİLİNDİR MAG,04066409,2.000,AD,MAG,PSS,PSSJ,MKN,"4,909.10","3,436.37","1,700.83",0.00,"-1,472.73",0.00,0.00,0.00,0.00,"1,735.54",TL,,99,102.04
01,F1,00446600,10,11.03.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0642,KNS  32* 10 PN.SİLİNDİR MAG,04551002,5.000,AD,MAG,PSS,PSSK,RGR,"5,745.60","4,021.92","1,885.11",0.00,"-1,723.68",0.00,0.00,0.00,0.00,"2,136.81",TL,,99,113.35
01,F1,00448316,30,01.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0642,KNS  32* 10 PN.SİLİNDİR MAG,04551002,4.000,AD,MAG,PSS,PSSK,MKN,"4,596.48","3,217.54","1,508.09",0.00,"-1,378.94",0.00,0.00,0.00,0.00,"1,709.45",TL,,99,113.35
01,F1,00448335,30,01.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0642,KNS  32* 10 PN.SİLİNDİR MAG,04551002,8.000,AD,MAG,PSS,PSSK,MKN,"9,192.96","6,435.07","5,238.05",0.00,"-2,757.89",0.00,0.00,0.00,0.00,"1,197.02",TL,,99,22.85
01,F1,00449853,20,26.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0643,KNS  32* 15 PN.SİLİNDİR MAG,04551003,3.000,AD,MAG,PSS,PSSK,MKN,"3,546.87","2,482.81","1,808.55",0.00,"-1,064.06",0.00,0.00,0.00,0.00,674.26,TL,,99,37.28
01,F1,00442873,20,25.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0644,KNS  32* 25 PN.SİLİNDİR MAG,04551005,5.000,AD,MAG,PSS,PSSK,RGR,"5,200.30","3,640.21","2,670.15",0.00,"-1,560.09",0.00,0.00,0.00,0.00,970.06,TL,,99,36.33
01,F1,00448953,10,15.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0644,KNS  32* 25 PN.SİLİNDİR MAG,04551005,5.000,AD,MAG,PSS,PSSK,RGR,"6,240.30","4,368.21","3,319.66",0.00,"-1,872.09",0.00,0.00,0.00,0.00,"1,048.55",TL,,99,31.59
01,F1,00463582,50,21.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0644,KNS  32* 25 PN.SİLİNDİR MAG,04551005,3.000,AD,MAG,PSS,PSSK,RGR,"3,744.18","2,620.93","2,295.27",0.00,"-1,123.25",0.00,0.00,0.00,0.00,325.66,TL,,99,14.19
01,F1,00467917,10,16.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0648,KNS  40* 15 PN.SİLİNDİR MAG,04553003,3.000,AD,MAG,PSS,PSSK,MKN,"5,179.05","3,625.33","1,129.37",0.00,"-1,553.72",0.00,0.00,0.00,0.00,"2,495.96",TL,,99,221.00
01,F1,00444045,10,09.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0651,KNS  40* 50 PN.SİLİNDİR MAG,04553010,60.000,AD,MAG,PSS,PSSK,MKN,"85,112.40","59,578.68","50,282.81",0.00,"-25,533.72",0.00,0.00,0.00,0.00,"9,295.87",TL,,99,18.49
01,F1,00468348,10,19.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0651,KNS  40* 50 PN.SİLİNDİR MAG,04553010,1.000,AD,MAG,PSS,PSSK,MKN,"2,110.79","1,477.55",879.24,0.00,-633.24,0.00,0.00,0.00,0.00,598.31,TL,,99,68.05
01,F1,00454412,10,28.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0653,KNS  50* 15 PN.SİLİNDİR MAG,04555003,5.000,AD,MAG,PSS,PSSK,RGR,"8,086.45","5,660.51","3,580.89",0.00,"-2,425.94",0.00,0.00,0.00,0.00,"2,079.62",TL,,99,58.08
01,F1,00468071,10,17.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0653,KNS  50* 15 PN.SİLİNDİR MAG,04555003,4.000,AD,MAG,PSS,PSSK,RGR,"8,021.76","5,615.23","3,908.28",0.00,"-2,406.53",0.00,0.00,0.00,0.00,"1,706.95",TL,,99,43.68
01,F1,00463494,10,18.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0654,KNS  50* 25 PN.SİLİNDİR MAG,04555005,3.000,AD,MAG,PSS,PSSK,RGR,"5,163.30","3,614.31","2,987.58",0.00,"-1,548.99",0.00,0.00,0.00,0.00,626.73,TL,,99,20.98
01,F1,00466019,20,22.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0654,KNS  50* 25 PN.SİLİNDİR MAG,04555005,2.000,AD,MAG,PSS,PSSK,MKN,"3,442.20","2,409.54","2,039.04",0.00,"-1,032.66",0.00,0.00,0.00,0.00,370.50,TL,,99,18.17
01,F1,00442313,10,18.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0656,KNS  50* 50 PN.SİLİNDİR MAG,04555010,19.000,AD,MAG,PSS,PSSK,MKN,"31,360.45","21,952.31","17,628.98",0.00,"-9,408.14",0.00,0.00,0.00,0.00,"4,323.33",TL,,99,24.52
01,F1,00442323,10,18.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0656,KNS  50* 50 PN.SİLİNDİR MAG,04555010,1.000,AD,MAG,PSS,PSSK,MKN,"1,650.55","1,155.38",927.84,0.00,-495.17,0.00,0.00,0.00,0.00,227.54,TL,,99,24.52
01,F1,00454507,10,01.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0661,KNS  63* 50 PN.SİLİNDİR MAG,04557010,3.000,AD,MAG,PSS,PSSK,MKN,"7,493.25","5,245.27","3,194.77",0.00,"-2,247.98",0.00,0.00,0.00,0.00,"2,050.50",TL,,99,64.18
01,F1,00463587,40,21.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0661,KNS  63* 50 PN.SİLİNDİR MAG,04557010,2.000,AD,MAG,PSS,PSSK,MKN,"4,995.50","3,496.85","3,071.86",0.00,"-1,498.65",0.00,0.00,0.00,0.00,424.99,TL,,99,13.83
01,F1,00463885,20,23.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0661,KNS  63* 50 PN.SİLİNDİR MAG,04557010,2.000,AD,MAG,PSS,PSSK,RGR,"4,995.50","3,496.85","2,710.82",0.00,"-1,498.65",0.00,0.00,0.00,0.00,786.03,TL,,99,29.00
01,F1,00467268,10,06.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K0871,KNS  50* 20 PN.SİLİNDİR MAG,04892017,2.000,AD,MAG,PSS,PSSK,MKN,"3,968.66","2,778.06","2,505.78",0.00,"-1,190.60",0.00,0.00,0.00,0.00,272.28,TL,,99,10.87
01,F1,00451635,10,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K1080,KNS  32 * 25 VİTON KEÇELİ PN.SİL.MAG,04890028,1.000,AD,MAG,PSS,PSSK,RGR,"2,505.07","1,753.55","1,503.04",0.00,-751.52,0.00,0.00,0.00,0.00,250.51,TL,,99,16.67
01,F1,00452449,20,28.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K1836,KNS  32*10 VİTON KEÇELİ PN.SİL.MAG,04890071,2.000,AD,MAG,PSS,PSSK,RGR,"4,812.26","3,368.58","2,887.36",0.00,"-1,443.68",0.00,0.00,0.00,0.00,481.22,TL,,99,16.67
01,F1,00443697,10,06.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,17K2016,KNS  32* 15 VİTON KEÇ. PN.SİLİNDİR MAG,04890052,1.000,AD,MAG,PSS,PSSK,RGR,"2,032.24","1,422.57","1,219.34",0.00,-609.67,0.00,0.00,0.00,0.00,203.23,TL,,99,16.67
